;truth_id;detection_id;stamp_sec;frame_nb;occlusion_severity;merged_or_truncated;truth_width;truth_height;det_width;det_height;truth_box;det_box
95;422;422;1628506176;173;0,49112426035502976;truncated;0,12708333333333333;0,14083333333333337;0,12708333134651184;0,0741666629910469;[0.7641666666666667, 0.9991666666666666, 0.284375, 0.4953125];[0.7016666494309902, 0.7758333124220371, 0.3177083283662796, 0.44479165971279144, 0.0, 0.0]
96;422;422;1628506176;175;0,36781609195402304;truncated;0,13020833333333331;0,14500000000000002;0,1302083283662796;0,08666666597127914;[0.7941666666666667, 0.9983333333333333, 0.3, 0.4765625];[0.7199999876320362, 0.8066666536033154, 0.3192708417773247, 0.4494791701436043, 0.0, 0.0]
97;422;422;1628506176;176;0,3801169590643275;truncated;0,1328125;0,14250000000000007;0,1328125;0,0925000011920929;[0.8075, 0.9975, 0.3015625, 0.4791666666666667];[0.7275000065565109, 0.8200000077486038, 0.3192708194255829, 0.4520833194255829, 0.0, 0.0]
98;422;422;1628506176;178;0,32812499999999983;truncated;0,13593750000000004;0,16000000000000003;0,13593749701976776;0,10166666656732559;[0.8325, 0.9983333333333333, 0.303125, 0.4817708333333333];[0.7416666857898235, 0.8433333523571491, 0.3192708268761635, 0.45520832389593124, 0.0, 0.0]
99;51;541;1628506176;180;0,35938903863432187;truncated;0,024479166666666663;0,046666666666666676;0,01875000074505806;0,036666665226221085;[0.12083333333333333, 0.165, 0.2546875, 0.2765625];[0.08750000409781933, 0.12416666932404041, 0.25520831905305386, 0.2739583197981119, 0.0, 0.0]
100;51;541;1628506176;181;0,35938903863432187;truncated;0,024479166666666663;0,046666666666666676;0,01770833320915699;0,036666665226221085;[0.09083333333333334, 0.1375, 0.2557291666666667, 0.28020833333333334];[0.08750000409781933, 0.12416666932404041, 0.2557291528210044, 0.2734374860301614, 0.0, 0.0]
101;51;541;1628506176;182;0,35938903863432187;truncated;0,024479166666666663;0,046666666666666676;0,02031249925494194;0,036666665226221085;[0.12083333333333333, 0.165, 0.2546875, 0.2765625];[0.08750000409781933, 0.12416666932404041, 0.2531250063329935, 0.27343750558793545, 0.0, 0.0]
102;51;550;1628506176;183;0,35938903863432187;truncated;0,024479166666666663;0,046666666666666676;0,01875000074505806;0,03750000149011612;[0.12083333333333333, 0.165, 0.2546875, 0.2765625];[0.08750000223517418, 0.1250000037252903, 0.2546874936670065, 0.27343749441206455, 0.0, 0.0]
103;51;550;1628506176;184;0,35040431266846345;truncated;0,024479166666666663;0,046666666666666676;0,01770833320915699;0,036666665226221085;[0.09083333333333334, 0.1375, 0.2557291666666667, 0.28020833333333334];[0.08833333663642406, 0.12500000186264515, 0.255208327434957, 0.272916660644114, 0.0, 0.0]
104;51;550;1628506176;185;0,35040431266846345;truncated;0,024479166666666663;0,046666666666666676;0,01875000074505806;0,03750000149011612;[0.09083333333333334, 0.1375, 0.2557291666666667, 0.28020833333333334];[0.08916666731238365, 0.12666666880249977, 0.2546874936670065, 0.27343749441206455, 0.0, 0.0]
105;51;550;1628506177;186;0,35040431266846345;truncated;0,024479166666666663;0,046666666666666676;0,01875000074505806;0,036666665226221085;[0.12083333333333333, 0.165, 0.2598958333333333, 0.28177083333333336];[0.0891666691750288, 0.12583333440124989, 0.25416666828095913, 0.2729166690260172, 0.0, 0.0]
106;155;550;1628506177;187;0,35040431266846345;truncated;0,024479166666666663;0,046666666666666676;0,01927083358168602;0,036666665226221085;[0.12083333333333333, 0.165, 0.2598958333333333, 0.28177083333333336];[0.0891666691750288, 0.12583333440124989, 0.25364583916962147, 0.2729166727513075, 0.0, 0.0]
107;155;550;1628506177;189;0,35040431266846345;truncated;0,024479166666666663;0,046666666666666676;0,01979166641831398;0,03750000149011612;[0.12083333333333333, 0.165, 0.2598958333333333, 0.28177083333333336];[0.08916666731238365, 0.12666666880249977, 0.25260415486991405, 0.27239582128822803, 0.0, 0.0]
108;11;568;1628506177;190;0,6309523809523808;truncated;0,03125;0,07;0,03072916716337204;0,025833332911133766;[0.14833333333333334, 0.27, 0.17604166666666668, 0.2296875];[0.13083333056420088, 0.15666666347533464, 0.1848958320915699, 0.21562499925494194, 0.0, 0.0]
109;155;550;1628506177;191;0,35040431266846345;truncated;0,024479166666666663;0,046666666666666676;0,01927083358168602;0,03916666656732559;[0.09083333333333334, 0.1375, 0.2557291666666667, 0.28020833333333334];[0.08833333477377892, 0.1275000013411045, 0.25260415859520435, 0.2718749921768904, 0.0, 0.0]
110;155;550;1628506177;192;0,35040431266846345;truncated;0,024479166666666663;0,046666666666666676;0,01979166641831398;0,038333334028720856;[0.09083333333333334, 0.1375, 0.2557291666666667, 0.28020833333333334];[0.08833333477377892, 0.12666666880249977, 0.2520833294838667, 0.27187499590218067, 0.0, 0.0]
111;155;550;1628506177;193;0,35040431266846345;truncated;0,024479166666666663;0,046666666666666676;0,01979166641831398;0,038333334028720856;[0.09083333333333334, 0.1375, 0.2557291666666667, 0.28020833333333334];[0.08833333477377892, 0.12666666880249977, 0.2520833294838667, 0.27187499590218067, 0.0, 0.0]
112;155;550;1628506177;194;0,35040431266846345;truncated;0,024479166666666663;0,046666666666666676;0,01979166641831398;0,03916666656732559;[0.09083333333333334, 0.1375, 0.2557291666666667, 0.28020833333333334];[0.08750000223517418, 0.12666666880249977, 0.2520833294838667, 0.27187499590218067, 0.0, 0.0]
113;11;568;1628506177;201;0,47619047619047605;truncated;0,03125;0,07;0,03229166567325592;0,028333334252238274;[0.15916666666666668, 0.2816666666666667, 0.16614583333333333, 0.22395833333333334];[0.13416665885597467, 0.16249999310821295, 0.18124999850988388, 0.2135416641831398, 0.0, 0.0]
114;11;568;1628506177;202;0,4523809523809525;truncated;0,03125;0,07;0,03229166567325592;0,02916666679084301;[0.16083333333333333, 0.2816666666666667, 0.165625, 0.22239583333333332];[0.13416667375713587, 0.16333334054797888, 0.18124999850988388, 0.2135416641831398, 0.0, 0.0]
115;155;550;1628506177;202;0,26055705300988347;truncated;0,024479166666666663;0,046666666666666676;0,01979166641831398;0,03916666656732559;[0.12083333333333333, 0.165, 0.2598958333333333, 0.28177083333333336];[0.08999999985098839, 0.12916666641831398, 0.2505208235234022, 0.2703124899417162, 0.0, 0.0]
116;11;568;1628506177;203;0,4285714285714285;truncated;0,03125;0,07;0,03229166567325592;0,02916666679084301;[0.1625, 0.2841666666666667, 0.16510416666666666, 0.22135416666666666];[0.13416667375713587, 0.16333334054797888, 0.18072917312383652, 0.21302083879709244, 0.0, 0.0]
117;11;568;1628506177;204;0,5476190476190476;truncated;0,03125;0,07;0,03281249850988388;0,02916666679084301;[0.1625, 0.2833333333333333, 0.16458333333333333, 0.221875];[0.13416667375713587, 0.16333334054797888, 0.18072916939854622, 0.2135416679084301, 0.0, 0.0]
118;11;568;1628506177;205;0,5476190476190476;truncated;0,03125;0,07;0,03229166567325592;0,029999999329447746;[0.1625, 0.2841666666666667, 0.16354166666666667, 0.22083333333333333];[0.13416667375713587, 0.16416667308658361, 0.18020833283662796, 0.21249999850988388, 0.0, 0.0]
119;11;568;1628506177;206;0,5476190476190476;truncated;0,03125;0,07;0,03229166567325592;0,029999999329447746;[0.1625, 0.2841666666666667, 0.1625, 0.21979166666666666];[0.13416667375713587, 0.16416667308658361, 0.18020833283662796, 0.21249999850988388, 0.0, 0.0]
120;11;568;1628506177;207;0,5357142857142857;truncated;0,03125;0,07;0,03229166567325592;0,030833333730697632;[0.16333333333333333, 0.28583333333333333, 0.16197916666666667, 0.2203125];[0.13333334028720856, 0.1641666740179062, 0.18020833283662796, 0.21249999850988388, 0.0, 0.0]
121;11;568;1628506177;208;0,5476190476190476;truncated;0,03125;0,07;0,03229166567325592;0,029999999329447746;[0.1625, 0.2866666666666667, 0.1609375, 0.21979166666666666];[0.13333332631736994, 0.16333332564681768, 0.1796875074505806, 0.21197917312383652, 0.0, 0.0]
122;11;568;1628506177;209;0,5357142857142857;truncated;0,03125;0,07;0,03229166567325592;0,030833333730697632;[0.16333333333333333, 0.2875, 0.16041666666666668, 0.21770833333333334];[0.1341666728258133, 0.16500000655651093, 0.17916666716337204, 0.21145833283662796, 0.0, 0.0]
123;11;568;1628506177;210;0,5357142857142857;truncated;0,03125;0,07;0,0338541679084301;0,03166666626930237;[0.16333333333333333, 0.29083333333333333, 0.159375, 0.2171875];[0.1341666728258133, 0.16583333909511566, 0.17812500335276127, 0.21197917126119137, 0.0, 0.0]
124;315;564;1628506178;211;0,2385337999631611;truncated;0,03177083333333333;0,07416666666666666;0,03229166567325592;0,05000000074505806;[0.16416666666666666, 0.2916666666666667, 0.15885416666666666, 0.2171875];[0.11666666530072689, 0.16666666604578495, 0.1953125074505806, 0.22760417312383652, 0.0, 0.0]
125;11;568;1628506178;211;0,523809523809524;truncated;0,03125;0,07;0,03333333507180214;0,03166666626930237;[0.16416666666666666, 0.2916666666666667, 0.15885416666666666, 0.2171875];[0.13333334028720856, 0.16500000655651093, 0.17812499217689037, 0.2114583272486925, 0.0, 0.0]
126;11;568;1628506178;212;0,5119047619047618;truncated;0,03125;0,07;0,0338541679084301;0,032499998807907104;[0.165, 0.2925, 0.1578125, 0.21666666666666667];[0.13333334028720856, 0.16583333909511566, 0.1776041630655527, 0.2114583309739828, 0.0, 0.0]
127;60;686;1628506179;246;0,99;merged;0,048437499999999994;0,08249999999999999;0,04374999925494194;0,08250000327825546;[0.22666666666666666, 0.30916666666666665, 0.228125, 0.2765625];[0.2266666777431965, 0.30916668102145195, 0.22812500037252903, 0.27187499962747097, 0.0, 0.0]
128;60;686;1628506179;246;0,99;merged;0,04322916666666668;0,08249999999999999;0,04374999925494194;0,08250000327825546;[0.22666666666666666, 0.30916666666666665, 0.228125, 0.2765625];[0.2266666777431965, 0.30916668102145195, 0.22812500037252903, 0.27187499962747097, 0.0, 0.0]
129;60;700;1628506179;254;0,99;merged;0,05052083333333332;0,08500000000000002;0,04531250149011612;0,08500000089406967;[0.23333333333333334, 0.31833333333333336, 0.22604166666666667, 0.2765625];[0.23333333805203438, 0.31833333894610405, 0.22604167088866234, 0.27135417237877846, 0.0, 0.0]
130;60;717;1628506180;266;0,1842105263157893;merged;0,05572916666666669;0,09166666666666665;0,05052083358168602;0,09166666865348816;[0.21833333333333332, 0.25, 0.2234375, 0.25677083333333334];[0.2449999898672104, 0.33666665852069855, 0.22031249292194843, 0.27083332650363445, 0.0, 0.0]
131;60;717;1628506180;266;0,1842105263157893;merged;0,05052083333333335;0,09166666666666665;0,05052083358168602;0,09166666865348816;[0.21833333333333332, 0.25, 0.2234375, 0.25677083333333334];[0.2449999898672104, 0.33666665852069855, 0.22031249292194843, 0.27083332650363445, 0.0, 0.0]
132;718;718;1628506180;268;0,1538461538461547;merged;0,05625000000000002;0,0925;0,05104166641831398;0,0925000011920929;[0.21833333333333332, 0.25083333333333335, 0.221875, 0.2557291666666667];[0.24666665494441986, 0.33916665613651276, 0.21979166381061077, 0.27083333022892475, 0.0, 0.0]
133;60;719;1628506180;272;0,12195121951219547;merged;0,05833333333333335;0,095;0,05312500149011612;0,09583333134651184;[0.21916666666666668, 0.25333333333333335, 0.21979166666666666, 0.2557291666666667];[0.24916668236255646, 0.3450000137090683, 0.21770833060145378, 0.2708333320915699, 0.0, 0.0]
